CODMES,CODSOLICITUD,prediction_peak
201504,27669,0.19769701
201504,27680,0.18861929
201504,27683,0.19073303
201504,26983,0.18686873
201504,27826,0.19072889
201504,27067,0.18634357
201504,26825,0.18378012
201504,26859,0.1843401
201504,26857,0.18666711
201504,26851,0.18295516
201504,26845,0.18295516
201504,26835,0.18575412
201504,26977,0.20876789
201504,27908,0.19185784
201504,26821,0.18295516
201504,26807,0.18358184
201504,26803,0.18575412
201504,27934,0.1856582
201504,26785,0.19951618
201504,27956,0.19246905
201504,26784,0.19738297
201504,27999,0.20042391
201504,26761,0.20730044
201504,26755,0.18597247
201504,26723,0.19483854
201504,26710,0.19287482
201504,27904,0.18295516
201504,27885,0.19014192
201504,27540,0.18295516
201504,26879,0.19261545
201504,26961,0.18428978
201504,26899,0.18897
201504,26925,0.19776271
201505,31327,0.18575698
201505,31280,0.18295516
201505,31281,0.19287482
201505,31377,0.1861465
201505,31284,0.18699113
201505,31286,0.18295516
201505,31036,0.18780583
201505,31019,0.18295516
201505,31287,0.21883863
201505,31373,0.18429598
201505,31288,0.19658546
201505,31343,0.18295516
201505,31342,0.21168956
201505,31018,0.18428978
201505,31014,0.18739618
201505,31289,0.18432724
201505,31292,0.18711612
201505,31376,0.18568255
201505,31378,0.18432724
201505,31344,0.19040588
201505,31382,0.19240797
201505,31393,0.18775614
201505,30993,0.18820849
201505,31392,0.18952723
201505,30994,0.18295516
201505,31389,0.1843401
201505,31272,0.20159577
201505,31388,0.18430726
201505,31350,0.18597247
201505,31348,0.2123987
201505,31352,0.1882313
201505,31041,0.18295516
201505,31347,0.19837444
201505,31038,0.18415079
201505,31385,0.20383494
201505,31275,0.20512006
201505,31278,0.18295516
201505,31345,0.22066829
201505,31384,0.18295516
201505,31279,0.18295516
201505,30996,0.18415079
201505,31274,0.23057064
201505,31011,0.20705423
201505,31000,0.18295516
201505,31010,0.1879087
201505,31009,0.18691047
201505,31315,0.18862364
201505,31361,0.20072147
201505,31008,0.18879507
201505,31316,0.18295516
201505,31360,0.18295516
201505,31358,0.1843401
201505,31007,0.18295516
201505,31317,0.18295516
201505,31314,0.1843401
201505,31357,0.18799233
201505,31003,0.19018446
201505,31356,0.19663347
201505,31271,0.23314556
201505,31320,0.18688156
201505,31321,0.18295516
201505,31323,0.18429598
201505,31337,0.20731531
201505,31325,0.18898591
201505,31335,0.18810548
201505,31006,0.18428978
201505,31333,0.20910402
201505,31312,0.1843401
201505,31354,0.1843401
201505,31001,0.18430726
201505,31293,0.19166462
201505,31370,0.1982992
201505,31295,0.21460032
201505,31296,0.18295516
201505,31369,0.19751696
201505,31297,0.18396346
201505,31298,0.18725896
201505,31367,0.18415079
201505,31338,0.18286034
201505,31300,0.19240797
201505,31366,0.18705967
201505,31301,0.18295516
201505,30998,0.19094948
201505,31340,0.19035496
201505,31302,0.19658546
201505,31363,0.18441798
201505,31305,0.2033279
201505,31362,0.19674459
201505,31307,0.19452195
201505,31341,0.18716244
201505,31349,0.18620946
201505,31248,0.19672376
201505,31042,0.18898591
201505,31114,0.19225568
201505,31111,0.18295516
201505,31107,0.1881554
201505,31162,0.19146478
201505,31163,0.18565117
201505,31164,0.18415079
201505,31103,0.18982786
201505,31102,0.1863181
201505,31169,0.18295516
201505,31173,0.18295516
201505,31174,0.21285002
201505,31175,0.18295516
201505,31178,0.18897
201505,31179,0.19294919
201505,31180,0.18848617
201505,31101,0.18705967
201505,31181,0.18780583
201505,31182,0.18799233
201505,31100,0.19388004
201505,31096,0.18844712
201505,31186,0.1849889
201505,31187,0.18295516
201505,31189,0.20983733
201505,31193,0.20551813
201505,31194,0.18792449
201505,31115,0.18286034
201505,31195,0.18378907
201505,31161,0.206743
201505,31116,0.20495395
201505,31126,0.1853543
201505,31124,0.1843401
201505,31128,0.18303405
201505,31129,0.18378012
201505,31132,0.19383955
201505,31133,0.1911066
201505,31136,0.1985079
201505,31138,0.18469124
201505,31140,0.18295516
201505,31142,0.19224302
201505,31143,0.19362274
201505,31123,0.18593769
201505,31144,0.1861465
201505,31146,0.18816939
201505,31122,0.1843401
201505,31150,0.1943567
201505,31154,0.18295516
201505,31121,0.2154174
201505,31155,0.18857785
201505,31156,0.18816939
201505,31157,0.1843401
201505,31120,0.18560511
201505,31119,0.1851789
201505,31118,0.18465826
201505,31158,0.203874
201505,31160,0.19049995
201505,31196,0.18396346
201505,31198,0.1968221
201505,31199,0.1843401
201505,31241,0.20507178
201505,31061,0.19118284
201505,31060,0.18597247
201505,31243,0.19837086
201505,31059,0.20876044
201505,31057,0.19644524
201505,31245,0.20822352
201505,31054,0.18295516
201505,31247,0.20426826
201505,31249,0.1843401
201505,31250,0.19947541
201505,31251,0.2024076
201505,31252,0.18620293
201505,31254,0.18942648
201505,31255,0.20324513
201505,31256,0.20711254
201505,31046,0.18295516
201505,31259,0.19579181
201505,31260,0.1843401
201505,31262,0.18850061
201505,31263,0.21333027
201505,31264,0.20325367
201505,31266,0.18286034
201505,31043,0.18725896
201505,31267,0.19116499
201505,31071,0.18957548
201505,31240,0.2150886
201505,31238,0.18693493
201505,31237,0.1913912
201505,31095,0.18295516
201505,31089,0.18714239
201505,31086,0.19715258
201505,31200,0.18428978
201505,31201,0.19355112
201505,31203,0.19883603
201505,31208,0.19330993
201505,31085,0.1856582
201505,31209,0.21116017
201505,31210,0.1892007
201505,31217,0.19098003
201505,31218,0.19676533
201505,31268,0.18780583
201505,31081,0.18891518
201505,31220,0.1843401
201505,31080,0.18810548
201505,31079,0.19440517
201505,31074,0.18295516
201505,31221,0.19025244
201505,31073,0.18295516
201505,31072,0.1884594
201505,31223,0.19182448
201505,31224,0.19865768
201505,31225,0.18295516
201505,31230,0.18295516
201505,31236,0.18295516
201505,31219,0.1851789
201505,31185,0.1890141
201505,31547,0.18286034
201505,31399,0.18984036
201505,31702,0.1845957
201505,31705,0.18678164
201505,31709,0.19447295
201505,31710,0.19123691
201505,31714,0.18955776
201505,31717,0.1911849
201505,31722,0.18295516
201505,31727,0.18295516
201505,31729,0.20083304
201505,31734,0.1856582
201505,31701,0.19860001
201505,31736,0.19176179
201505,31739,0.18295516
201505,31746,0.19122793
201505,31747,0.1895023
201505,31753,0.1943281
201505,31763,0.19235191
201505,31767,0.2088601
201505,31773,0.18378907
201505,31775,0.19506809
201505,31776,0.22935581
201505,31778,0.19169506
201505,31737,0.18568718
201505,31695,0.18716244
201505,31693,0.1845957
201505,31691,0.18295516
201505,31650,0.19376129
201505,31653,0.19271414
201505,31654,0.19833629
201505,31655,0.18846852
201505,31656,0.18295516
201505,31658,0.18303405
201505,31659,0.18816939
201505,31661,0.1843401
201505,31662,0.18465826
201505,31663,0.18734664
201505,31664,0.19382182
201505,31666,0.19644108
201505,31667,0.18420586
201505,31669,0.18415079
201505,31673,0.18780583
201505,31677,0.18891518
201505,31678,0.1882431
201505,31680,0.18295516
201505,31682,0.18295516
201505,31685,0.18600468
201505,31688,0.18480717
201505,31689,0.18861929
201505,31690,0.18295516
201505,31782,0.1844548
201505,31784,0.2007991
201505,31787,0.20420958
201505,31789,0.18570101
201505,31881,0.18944167
201505,31882,0.18454346
201505,31885,0.21562964
201505,31893,0.18982786
201505,31894,0.18622647
201505,31899,0.1861465
201505,31900,0.18286034
201505,31903,0.18693493
201505,31904,0.1843401
201505,31907,0.19633971
201505,31908,0.18898591
201505,31914,0.18295516
201505,31916,0.18898591
201505,31917,0.18597247
201505,31920,0.18295516
201505,31922,0.1884594
201505,31924,0.18358184
201505,31926,0.18295516
201505,31927,0.19054031
201505,31930,0.1843401
201505,31933,0.1892007
201505,31934,0.18295516
201505,31940,0.19860001
201505,31864,0.18295516
201505,31647,0.1853795
201505,31862,0.1884594
201505,31860,0.19846672
201505,31790,0.20882906
201505,31792,0.21653642
201505,31795,0.1907269
201505,31797,0.19313024
201505,31803,0.18423006
201505,31804,0.1843401
201505,31806,0.21913409
201505,31808,0.20074844
201505,31809,0.18295516
201505,31810,0.18943849
201505,31812,0.2128646
201505,31819,0.19005951
201505,31821,0.21055472
201505,31826,0.18295516
201505,31828,0.19239207
201505,31830,0.18597247
201505,31839,0.19020483
201505,31842,0.18295516
201505,31847,0.18295516
201505,31852,0.19544747
201505,31854,0.19416258
201505,31856,0.18861929
201505,31859,0.18295516
201505,31861,0.19543463
201505,31645,0.18295516
201505,31638,0.18295516
201505,31629,0.20173225
201505,31445,0.19070883
201505,31449,0.19973639
201505,31451,0.18846852
201505,31452,0.18570101
201505,31453,0.18898046
201505,31454,0.18705967
201505,31455,0.18415079
201505,31457,0.18295516
201505,31460,0.18454346
201505,31466,0.18878253
201505,31467,0.1912254
201505,31472,0.22039594
201505,31474,0.20435491
201505,31477,0.18692961
201505,31478,0.20202596
201505,31479,0.18842363
201505,31480,0.18634377
201505,31481,0.19315909
201505,31486,0.1843401
201505,31488,0.18960491
201505,31489,0.18428978
201505,31491,0.22784348
201505,31493,0.18868646
201505,31442,0.18816939
201505,31494,0.1843401
201505,31441,0.20052245
201505,31438,0.21343315
201505,31401,0.18575412
201505,31404,0.18725896
201505,31407,0.20915955
201505,31409,0.2222292
201505,31410,0.19026692
201505,31411,0.18303405
201505,31413,0.19332291
201505,31415,0.19221672
201505,31416,0.21003066
201505,31417,0.18898591
201505,31418,0.18455023
201505,31420,0.1911849
201505,31424,0.19252998
201505,31425,0.18295516
201505,31427,0.18295516
201505,31428,0.19506809
201505,31429,0.19209759
201505,31431,0.1912254
201505,31433,0.22660953
201505,31434,0.1861465
201505,31435,0.19094697
201505,31436,0.18678164
201505,31437,0.19276693
201505,31439,0.18725896
201505,31397,0.1843401
201505,31497,0.18620946
201505,31508,0.2026159
201505,31568,0.19516188
201505,31569,0.20517464
201505,31571,0.18432724
201505,31573,0.18562715
201505,31574,0.20461456
201505,31575,0.1996426
201505,31577,0.1913912
201505,31578,0.18420586
201505,31579,0.18844712
201505,31583,0.18295516
201505,31585,0.19014192
201505,31593,0.1878901
201505,31595,0.18570012
201505,31601,0.18575412
201505,31602,0.19668265
201505,31604,0.18295516
201505,31606,0.18378907
201505,31609,0.18396346
201505,31611,0.18716244
201505,31613,0.18818888
201505,31616,0.19042462
201505,31622,0.18480717
201505,31625,0.19136734
201505,31565,0.18780583
201505,31506,0.21649314
201505,31564,0.18295516
201505,31559,0.19072191
201505,31509,0.18932344
201505,31511,0.2009884
201505,31512,0.18295516
201505,31514,0.18286034
201505,31518,0.18295516
201505,31519,0.20512348
201505,31520,0.1844548
201505,31522,0.18396346
201505,31523,0.18775614
201505,31524,0.18415079
201505,31530,0.18889642
201505,31532,0.22485153
201505,31534,0.18565117
201505,31537,0.19434246
201505,31538,0.18741147
201505,31543,0.18295516
201505,31544,0.19628362
201505,31546,0.21514408
201505,30987,0.18295516
201505,31551,0.18810548
201505,31553,0.18686873
201505,31557,0.18295516
201505,31558,0.1898557
201505,31560,0.18575412
201505,30985,0.18295516
201505,30619,0.18432724
201505,30982,0.20324837
201505,29733,0.19327569
201505,29738,0.1970631
201505,29745,0.18295516
201505,29763,0.18841735
201505,29772,0.1861465
201505,29784,0.18295516
201505,29795,0.18295516
201505,29810,0.1912254
201505,29817,0.20921564
201505,29824,0.19738297
201505,29714,0.19315909
201505,29829,0.19157583
201505,29837,0.18378907
201505,29858,0.19673266
201505,29880,0.19969916
201505,29882,0.18787248
201505,29898,0.18430726
201505,29899,0.1863181
201505,29943,0.18725896
201505,29948,0.18295516
201505,29949,0.18295516
201505,29950,0.18432724
201505,29830,0.1944807
201505,29708,0.20088455
201505,29700,0.19489503
201505,29692,0.18787248
201505,29492,0.18705967
201505,29507,0.19876279
201505,29516,0.19099882
201505,29518,0.21810427
201505,29524,0.19731805
201505,29526,0.1843401
201505,29530,0.1843401
201505,29540,0.18799983
201505,25365,0.18295516
201505,29553,0.1875659
201505,29567,0.19402486
201505,29602,0.18378907
201505,29612,0.2040511
201505,29614,0.19631295
201505,29619,0.20211013
201505,29623,0.18295516
201505,29634,0.1931843
201505,29655,0.19826847
201505,29657,0.19646645
201505,29671,0.18286034
201505,29678,0.21466209
201505,29686,0.19567621
201505,29689,0.18681903
201505,29951,0.18295516
201505,29463,0.20997477
201505,29952,0.18787248
201505,29966,0.1940176
201505,30122,0.18815032
201505,30126,0.21731225
201505,24501,0.18454346
201505,30136,0.19738297
201505,24497,0.20920373
201505,30170,0.18513462
201505,30174,0.1861465
201505,30175,0.19604455
201505,30176,0.1914667
201505,30181,0.18295516
201505,30112,0.18286034
201505,30182,0.18295516
201505,30186,0.19099882
201505,30188,0.18563515
201505,30190,0.18958466
201505,30191,0.18956546
201505,30193,0.18303405
201505,30194,0.18692428
201505,30195,0.19377197
201505,30200,0.2057116
201505,30206,0.18295516
201505,30207,0.18480717
201505,30184,0.2046725
201505,30098,0.18295516
201505,30074,0.19099882
201505,30073,0.206618
201505,29969,0.18810548
201505,29970,0.18921676
201505,29976,0.18295516
201505,29986,0.18295516
201505,29995,0.18913902
201505,30002,0.20422232
201505,30006,0.20909527
201505,30011,0.18396346
201505,30013,0.20058201
201505,30014,0.20597543
201505,30016,0.18568876
201505,30017,0.19072194
201505,30018,0.19644108
201505,30022,0.2265343
201505,30026,0.18295516
201505,30027,0.20763303
201505,30036,0.19374627
201505,30042,0.18358184
201505,30050,0.19243668
201505,30051,0.18599024
201505,30055,0.1843401
201505,30059,0.19991687
201505,30067,0.2012096
201505,29958,0.19727449
201505,25588,0.21381456
201505,29432,0.18286034
201505,29425,0.1845957
201505,28472,0.18678164
201505,28516,0.18430726
201505,27308,0.18802339
201505,28551,0.19525902
201505,27305,0.21723375
201505,28568,0.18295516
201505,27207,0.20150782
201505,28639,0.1875168
201505,27148,0.19706203
201505,27144,0.18303405
201505,28468,0.18818888
201505,27099,0.2218144
201505,28718,0.20060885
201505,28736,0.18707721
201505,28757,0.1843401
201505,28775,0.18977737
201505,28811,0.18295516
201505,26876,0.19751957
201505,28813,0.1892729
201505,28818,0.19112098
201505,28824,0.20080256
201505,28855,0.2000982
201505,28695,0.1907269
201505,27366,0.18933365
201505,28457,0.2016816
201505,27377,0.1905599
201505,28014,0.22175771
201505,28000,0.18916902
201505,28072,0.2052311
201505,27871,0.1843401
201505,27854,0.22055899
201505,27797,0.19081259
201505,27788,0.19009355
201505,27780,0.18846852
201505,28150,0.20479631
201505,28168,0.19061041
201505,28178,0.18469124
201505,27732,0.18846852
201505,28205,0.1861465
201505,28219,0.2123956
201505,28231,0.18415079
201505,28283,0.18739583
201505,28285,0.207416
201505,28322,0.18891679
201505,28326,0.18892592
201505,28360,0.20911996
201505,28398,0.18610074
201505,28432,0.19753191
201505,27395,0.18429598
201505,28861,0.18295516
201505,26834,0.1861465
201505,28899,0.20832388
201505,28912,0.19066979
201505,29214,0.21649908
201505,26101,0.18671528
201505,26070,0.2005603
201505,29236,0.20026673
201505,29243,0.18295516
201505,29260,0.19023274
201505,29264,0.18295516
201505,29298,0.20067987
201505,29308,0.21400194
201505,29310,0.18454346
201505,29314,0.18869305
201505,29324,0.18492718
201505,29332,0.19045061
201505,29339,0.18295516
201505,29340,0.21227247
201505,29345,0.22601792
201505,29364,0.18454346
201505,29385,0.18295516
201505,29393,0.18850036
201505,29400,0.18739618
201505,29413,0.19183062
201505,29422,0.18982786
201505,29423,0.1891654
201505,29211,0.200217
201505,30218,0.18570101
201505,29200,0.18295516
201505,29180,0.19554286
201505,28927,0.18601212
201505,28976,0.18295516
201505,28979,0.1843401
201505,29000,0.19362274
201505,29002,0.18898591
201505,29006,0.22571127
201505,29017,0.18295516
201505,29035,0.18295516
201505,29036,0.18810548
201505,26514,0.19134791
201505,29048,0.18295516
201505,29056,0.18982786
201505,29076,0.18295516
201505,29078,0.18725896
201505,29089,0.20383248
201505,26473,0.18295516
201505,26392,0.19578099
201505,29106,0.18974605
201505,29110,0.206892
201505,29146,0.18705967
201505,29155,0.18295516
201505,29162,0.19095965
201505,29179,0.21765783
201505,29182,0.20104818
201505,30984,0.18469124
201505,30222,0.19103777
201505,30232,0.18816939
201505,30766,0.18295516
201505,30770,0.18411055
201505,30771,0.18802339
201505,30773,0.20033862
201505,30782,0.18295516
201505,30784,0.18295516
201505,30789,0.20486782
201505,30791,0.18295516
201505,30794,0.19174255
201505,30796,0.18295516
201505,30765,0.2023578
201505,30801,0.18787248
201505,30811,0.19191982
201505,30813,0.18605044
201505,30815,0.19111778
201505,30823,0.19086602
201505,30825,0.1843401
201505,30828,0.1856582
201505,30829,0.18699113
201505,30830,0.19728638
201505,30833,0.18295516
201505,30836,0.19853951
201505,30809,0.18295516
201505,30764,0.18620674
201505,30763,0.19776136
201505,30755,0.19429922
201505,30655,0.21398875
201505,30659,0.19067882
201505,30665,0.21103102
201505,30670,0.18725896
201505,30677,0.18840335
201505,30678,0.19004151
201505,30679,0.18862244
201505,30683,0.1898477
201505,30696,0.18693493
201505,30699,0.18295516
201505,30700,0.18295516
201505,30701,0.18419446
201505,30708,0.19251733
201505,30709,0.18725896
201505,30710,0.19635426
201505,30711,0.19594651
201505,30712,0.19181639
201505,30713,0.18295516
201505,30714,0.19196206
201505,30725,0.18295516
201505,30737,0.18725896
201505,30739,0.18295516
201505,30741,0.19764176
201505,30845,0.19343893
201505,30654,0.2278671
201505,30847,0.18295516
201505,30850,0.18932065
